customer_id,order_cnt,max_order_date,total_order_value,day_since_last_order,recency_score,frequency_score,monetary_score,segment
13302.0,1,2010-07-01 12:32:00,95.450,175,1,1,1,10-Hibernating
13303.0,1,2010-11-04 14:55:00,61.720,49,3,1,1,09-About to Sleep
13304.0,4,2010-12-23 14:35:00,1217.990,0,5,4,4,01-Champion
13305.0,7,2010-12-02 12:10:00,1751.750,21,5,5,4,01-Champion
13306.0,1,2010-10-05 14:55:00,53.650,79,2,1,1,10-Hibernating
13307.0,2,2010-08-09 12:56:00,258.340,136,2,2,2,10-Hibernating
13308.0,1,2010-04-22 09:22:00,284.860,245,1,1,2,10-Hibernating
13309.0,1,2010-11-12 12:10:00,249.580,41,4,1,2,07-Promising
13310.0,2,2010-11-24 09:14:00,409.170,29,4,2,2,03-Potential Loyalists
13312.0,1,2010-09-14 14:36:00,124.750,100,2,1,1,10-Hibernating
13313.0,5,2010-08-17 11:45:00,1506.110,128,2,4,4,08-At Risk
13315.0,1,2010-01-19 15:34:00,310.260,338,1,1,2,10-Hibernating
13316.0,6,2010-11-12 10:14:00,4959.490,41,4,4,5,02-Loyal Customers
13317.0,14,2010-12-16 09:23:00,4033.640,7,5,5,5,01-Champion
13319.0,33,2010-12-20 13:31:00,10767.980,3,5,5,5,01-Champion
13320.0,2,2010-10-01 14:59:00,679.400,83,2,2,3,10-Hibernating
13324.0,9,2010-12-14 09:50:00,3288.020,9,5,5,5,01-Champion
13326.0,1,2010-10-03 16:00:00,281.760,81,2,1,2,10-Hibernating
13327.0,12,2010-12-09 15:33:00,5255.940,14,5,5,5,01-Champion
13329.0,6,2010-12-08 10:11:00,3683.320,15,5,4,5,01-Champion
13330.0,3,2010-09-10 14:12:00,1655.170,104,2,3,4,08-At Risk
13331.0,1,2010-11-03 08:04:00,262.400,50,3,1,2,09-About to Sleep
13333.0,3,2010-10-24 13:24:00,1015.740,60,3,3,4,05-Need Attention
13334.0,2,2010-06-21 13:52:00,2699.480,185,1,2,5,10-Hibernating
13337.0,1,2010-06-11 13:27:00,1575.260,195,1,1,4,10-Hibernating
13338.0,3,2010-06-16 10:23:00,1908.600,190,1,3,4,08-At Risk
13340.0,4,2010-10-18 10:42:00,7414.080,66,3,4,5,02-Loyal Customers
13346.0,6,2010-09-03 11:41:00,299.400,111,2,4,2,08-At Risk
13357.0,4,2010-08-02 14:02:00,3185.610,143,2,4,5,08-At Risk
13359.0,1,2010-11-01 15:05:00,553.750,52,3,1,3,09-About to Sleep
13360.0,4,2010-10-04 12:37:00,1503.650,80,2,4,4,08-At Risk
13361.0,2,2010-08-24 14:56:00,1450.500,121,2,2,4,10-Hibernating
13362.0,3,2010-11-26 16:38:00,2303.330,26,4,3,5,03-Potential Loyalists
13363.0,1,2010-10-26 11:07:00,731.360,58,3,1,3,09-About to Sleep
13367.0,1,2010-10-04 10:00:00,460.200,80,2,1,2,10-Hibernating
13368.0,2,2010-10-21 09:43:00,448.100,63,3,2,2,09-About to Sleep
13369.0,1,2010-12-09 11:30:00,258.280,14,5,1,2,06-New Customers
13370.0,1,2010-12-03 10:26:00,754.870,20,5,1,3,06-New Customers
13371.0,2,2010-07-22 17:33:00,2297.660,153,2,2,5,10-Hibernating
13373.0,2,2010-10-20 10:09:00,3466.040,64,3,2,5,09-About to Sleep
13374.0,2,2010-10-21 10:04:00,372.800,63,3,2,2,09-About to Sleep
13375.0,1,2010-09-21 08:12:00,761.580,93,2,1,3,10-Hibernating
13377.0,2,2010-11-08 12:20:00,1452.880,45,3,2,4,09-About to Sleep
13380.0,1,2010-10-03 10:18:00,62.400,81,2,1,1,10-Hibernating
13381.0,5,2010-11-25 13:30:00,4567.660,28,4,4,5,02-Loyal Customers
13382.0,3,2010-10-07 09:28:00,909.550,77,3,3,4,05-Need Attention
13384.0,4,2010-11-14 13:13:00,2528.900,39,4,4,5,02-Loyal Customers
13386.0,2,2010-10-21 12:52:00,835.460,63,3,2,3,09-About to Sleep
13387.0,1,2010-10-18 14:07:00,181.840,66,3,1,1,09-About to Sleep
13388.0,1,2010-04-15 10:18:00,508.550,252,1,1,3,10-Hibernating
13392.0,1,2010-01-31 13:34:00,91.140,326,1,1,1,10-Hibernating
13393.0,2,2010-05-05 09:34:00,741.750,232,1,2,3,10-Hibernating
13394.0,10,2010-11-25 18:08:00,3797.150,27,4,5,5,02-Loyal Customers
13395.0,2,2010-11-04 14:00:00,751.550,49,3,2,3,09-About to Sleep
13397.0,5,2010-09-28 13:10:00,1539.740,86,2,4,4,08-At Risk
13398.0,1,2010-09-17 09:34:00,213.000,97,2,1,1,10-Hibernating
13399.0,3,2010-09-01 13:59:00,275.400,113,2,3,2,08-At Risk
13400.0,1,2010-05-06 09:00:00,310.830,231,1,1,2,10-Hibernating
13402.0,3,2010-12-02 17:12:00,913.900,20,5,3,4,03-Potential Loyalists
13403.0,1,2010-11-17 11:38:00,75.900,36,4,1,1,07-Promising
13405.0,2,2010-08-15 13:28:00,494.900,130,2,2,3,10-Hibernating
13406.0,2,2010-10-08 14:44:00,568.920,76,3,2,3,09-About to Sleep
13407.0,3,2010-05-10 12:41:00,2244.700,227,1,3,5,08-At Risk
13408.0,43,2010-12-16 15:34:00,22321.920,7,5,5,5,01-Champion
13410.0,3,2010-11-11 16:45:00,811.780,41,4,3,3,03-Potential Loyalists
13412.0,1,2010-03-29 16:28:00,487.350,268,1,1,3,10-Hibernating
13413.0,6,2010-03-10 12:17:00,429.440,288,1,4,2,08-At Risk
13414.0,3,2010-09-02 16:55:00,713.640,111,2,3,3,08-At Risk
13415.0,3,2010-08-24 11:38:00,317.250,121,2,3,2,08-At Risk
13417.0,4,2010-06-10 10:05:00,1028.660,196,1,4,4,08-At Risk
13418.0,17,2010-12-15 13:50:00,5950.090,8,5,5,5,01-Champion
13421.0,6,2010-10-29 17:17:00,2225.040,54,3,4,5,02-Loyal Customers
13423.0,1,2010-10-07 09:02:00,217.030,77,3,1,1,09-About to Sleep
13424.0,1,2010-09-16 10:49:00,572.770,98,2,1,3,10-Hibernating
13425.0,2,2010-07-19 12:56:00,1766.220,157,2,2,4,10-Hibernating
13426.0,11,2010-12-15 12:43:00,3920.770,8,5,5,5,01-Champion
13427.0,2,2010-08-19 11:45:00,327.930,126,2,2,2,10-Hibernating
13428.0,2,2010-07-13 13:33:00,276.760,163,2,2,2,10-Hibernating
13431.0,6,2010-10-29 14:09:00,2047.140,55,3,4,5,02-Loyal Customers
13432.0,2,2010-05-17 13:18:00,436.550,220,1,2,2,10-Hibernating
13433.0,4,2010-07-26 16:55:00,658.320,149,2,4,3,08-At Risk
13434.0,3,2010-11-19 15:09:00,1132.620,34,4,3,4,03-Potential Loyalists
13435.0,2,2010-11-28 13:51:00,637.440,25,4,2,3,03-Potential Loyalists
13438.0,1,2010-06-10 18:46:00,46.500,195,1,1,1,10-Hibernating
13439.0,2,2010-11-16 15:24:00,702.900,37,4,2,3,03-Potential Loyalists
13440.0,7,2010-10-12 13:11:00,1295.250,72,3,5,4,02-Loyal Customers
13441.0,1,2010-10-04 10:38:00,424.260,80,2,1,2,10-Hibernating
13442.0,2,2010-02-10 14:03:00,221.870,316,1,2,1,10-Hibernating
13443.0,6,2010-09-17 12:31:00,1269.370,97,2,4,4,08-At Risk
13444.0,2,2010-11-30 13:02:00,619.080,23,4,2,3,03-Potential Loyalists
13445.0,1,2010-03-23 15:34:00,241.900,275,1,1,2,10-Hibernating
13446.0,11,2010-10-05 18:51:00,3881.890,78,2,5,5,04-Can't Lose Them
13448.0,7,2010-12-10 14:29:00,4535.980,13,5,5,5,01-Champion
13450.0,7,2010-11-30 13:20:00,2076.320,23,4,5,5,02-Loyal Customers
13451.0,6,2010-11-23 14:50:00,4190.660,30,4,4,5,02-Loyal Customers
13452.0,1,2010-08-24 09:53:00,139.800,121,2,1,1,10-Hibernating
13453.0,1,2010-11-02 13:23:00,424.710,51,3,1,2,09-About to Sleep
13454.0,1,2010-03-08 14:40:00,219.870,290,1,1,1,10-Hibernating
13455.0,3,2010-12-08 13:11:00,1415.940,15,5,3,4,03-Potential Loyalists
13457.0,1,2010-01-20 08:48:00,35.720,337,1,1,1,10-Hibernating
13458.0,3,2010-12-15 12:05:00,3498.560,8,5,3,5,03-Potential Loyalists
13459.0,2,2010-03-25 10:24:00,1160.410,273,1,2,4,10-Hibernating
13461.0,3,2010-10-28 17:53:00,2715.000,55,3,3,5,05-Need Attention
13462.0,3,2010-10-25 10:00:00,830.530,59,3,3,3,05-Need Attention
13464.0,5,2010-11-10 12:24:00,2422.960,43,3,4,5,02-Loyal Customers
13465.0,2,2010-09-19 15:13:00,931.120,95,2,2,4,10-Hibernating
13466.0,4,2010-10-27 12:50:00,705.450,57,3,4,3,02-Loyal Customers
13468.0,36,2010-12-16 11:15:00,7096.160,7,5,5,5,01-Champion
13469.0,1,2010-02-24 15:03:00,82.400,302,1,1,1,10-Hibernating
13472.0,2,2010-09-02 09:41:00,592.240,112,2,2,3,10-Hibernating
13473.0,5,2010-05-14 10:47:00,1540.380,223,1,4,4,08-At Risk
13474.0,2,2010-09-22 09:21:00,419.750,92,2,2,2,10-Hibernating
13476.0,3,2010-10-29 08:24:00,823.000,55,3,3,3,05-Need Attention
13477.0,5,2010-09-10 09:08:00,1364.590,104,2,4,4,08-At Risk
13478.0,5,2010-08-27 13:23:00,2215.780,118,2,4,5,08-At Risk
13479.0,2,2010-09-13 13:29:00,550.420,101,2,2,3,10-Hibernating
13480.0,2,2010-10-19 11:53:00,627.820,65,3,2,3,09-About to Sleep
13481.0,5,2010-11-30 10:32:00,1715.080,23,4,4,4,02-Loyal Customers
13482.0,1,2010-03-22 10:31:00,151.450,276,1,1,1,10-Hibernating
13484.0,2,2010-11-21 13:48:00,476.920,32,4,2,3,03-Potential Loyalists
13485.0,8,2010-11-28 11:04:00,2360.280,25,4,5,5,02-Loyal Customers
13487.0,2,2010-12-21 14:54:00,360.670,2,5,2,2,03-Potential Loyalists
13488.0,11,2010-12-07 13:01:00,6619.570,16,5,5,5,01-Champion
13490.0,1,2010-02-23 14:48:00,154.250,303,1,1,1,10-Hibernating
13491.0,16,2010-12-15 10:48:00,2646.960,8,5,5,5,01-Champion
13495.0,5,2010-12-15 11:32:00,2863.960,8,5,4,5,01-Champion
13496.0,1,2010-12-15 10:17:00,501.010,8,5,1,3,06-New Customers
13497.0,5,2010-12-06 11:37:00,972.280,17,5,4,4,01-Champion
13500.0,1,2010-11-03 13:16:00,299.530,50,3,1,2,09-About to Sleep
13502.0,2,2010-10-20 10:15:00,488.500,64,3,2,3,09-About to Sleep
13503.0,4,2010-08-17 13:17:00,1561.190,128,2,4,4,08-At Risk
13506.0,4,2010-12-05 12:15:00,1180.680,18,5,4,4,01-Champion
13508.0,1,2010-03-07 11:58:00,176.080,291,1,1,1,10-Hibernating
13509.0,1,2010-07-20 12:10:00,135.000,156,2,1,1,10-Hibernating
13510.0,6,2010-11-29 12:26:00,2500.030,24,4,4,5,02-Loyal Customers
13511.0,1,2010-02-01 12:10:00,282.760,325,1,1,2,10-Hibernating
13512.0,3,2010-11-17 14:55:00,462.180,36,4,3,2,03-Potential Loyalists
13513.0,2,2010-09-24 16:25:00,619.490,89,2,2,3,10-Hibernating
13514.0,3,2010-10-07 12:10:00,663.700,77,3,3,3,05-Need Attention
13515.0,2,2010-09-16 15:07:00,374.700,98,2,2,2,10-Hibernating
13516.0,1,2010-10-18 08:52:00,295.850,66,3,1,2,09-About to Sleep
13519.0,1,2010-09-23 11:45:00,220.460,91,2,1,1,10-Hibernating
13523.0,2,2010-12-08 14:22:00,1136.640,15,5,2,4,03-Potential Loyalists
13527.0,5,2010-10-17 12:52:00,2298.930,67,3,4,5,02-Loyal Customers
13530.0,1,2010-03-15 14:10:00,402.980,283,1,1,2,10-Hibernating
13531.0,4,2010-12-08 15:03:00,943.020,15,5,4,4,01-Champion
13534.0,12,2010-12-16 15:24:00,2134.020,7,5,5,5,01-Champion
13535.0,1,2010-11-02 11:49:00,89.500,51,3,1,1,09-About to Sleep
13537.0,2,2010-10-10 12:45:00,717.850,74,3,2,3,09-About to Sleep
13538.0,5,2010-11-08 14:19:00,1822.280,45,3,4,4,02-Loyal Customers
13539.0,4,2010-10-15 09:15:00,938.020,69,3,4,4,02-Loyal Customers
13540.0,3,2010-08-29 14:20:00,632.390,116,2,3,3,08-At Risk
13541.0,2,2010-10-08 16:37:00,785.250,75,3,2,3,09-About to Sleep
13542.0,15,2010-11-28 11:24:00,3538.580,25,4,5,5,02-Loyal Customers
13543.0,2,2010-03-15 13:34:00,1439.610,283,1,2,4,10-Hibernating
13544.0,4,2010-10-24 11:25:00,514.140,60,3,4,3,02-Loyal Customers
13545.0,2,2010-11-14 11:27:00,364.930,39,4,2,2,03-Potential Loyalists
13546.0,2,2010-11-22 17:33:00,465.150,30,4,2,3,03-Potential Loyalists
13547.0,1,2010-10-27 14:14:00,164.530,57,3,1,1,09-About to Sleep
13548.0,1,2010-08-25 13:44:00,223.280,120,2,1,1,10-Hibernating
13549.0,1,2010-11-17 12:17:00,87.600,36,4,1,1,07-Promising
13550.0,1,2010-11-21 15:24:00,342.550,32,4,1,2,07-Promising
13551.0,1,2010-02-11 15:01:00,152.400,315,1,1,1,10-Hibernating
13552.0,10,2010-10-07 12:30:00,3208.850,77,3,5,5,02-Loyal Customers
13553.0,1,2010-02-03 12:21:00,499.600,323,1,1,3,10-Hibernating
13554.0,7,2010-11-24 15:05:00,1629.350,29,4,5,4,02-Loyal Customers
13555.0,9,2010-11-26 11:50:00,4792.960,27,4,5,5,02-Loyal Customers
13556.0,2,2010-10-06 16:44:00,200.820,77,3,2,1,09-About to Sleep
13557.0,9,2010-10-20 14:06:00,2034.700,64,3,5,5,02-Loyal Customers
13561.0,10,2010-11-07 14:28:00,1661.540,46,3,5,4,02-Loyal Customers
13562.0,5,2010-11-03 10:43:00,3038.850,50,3,4,5,02-Loyal Customers
13564.0,32,2010-12-20 16:50:00,15135.520,2,5,5,5,01-Champion
13565.0,1,2010-10-24 15:51:00,174.580,60,3,1,1,09-About to Sleep
13566.0,3,2010-10-01 12:27:00,827.910,83,2,3,3,08-At Risk
13567.0,4,2010-10-07 12:51:00,1079.290,77,3,4,4,02-Loyal Customers
13569.0,3,2010-12-07 12:29:00,497.740,16,5,3,3,03-Potential Loyalists
13571.0,13,2010-11-22 13:09:00,2337.080,31,4,5,5,02-Loyal Customers
13573.0,4,2010-11-25 15:01:00,612.820,28,4,4,3,02-Loyal Customers
13574.0,1,2010-10-24 13:28:00,404.450,60,3,1,2,09-About to Sleep
13576.0,10,2010-12-01 17:24:00,4505.600,21,5,5,5,01-Champion
13577.0,4,2010-11-22 08:11:00,1402.280,31,4,4,4,02-Loyal Customers
13578.0,1,2010-10-26 13:44:00,147.660,58,3,1,1,09-About to Sleep
13579.0,4,2010-12-05 16:10:00,1072.000,17,5,4,4,01-Champion
13580.0,1,2010-10-29 15:01:00,107.750,55,3,1,1,09-About to Sleep
13581.0,1,2010-10-21 16:30:00,162.530,62,3,1,1,09-About to Sleep
13582.0,2,2010-11-15 11:34:00,241.680,38,4,2,2,03-Potential Loyalists
13583.0,1,2010-01-29 13:53:00,664.000,328,1,1,3,10-Hibernating
13584.0,2,2010-07-29 13:36:00,243.300,147,2,2,2,10-Hibernating
13585.0,2,2010-06-27 12:33:00,671.790,179,1,2,3,10-Hibernating
13586.0,1,2010-06-16 13:47:00,127.280,190,1,1,1,10-Hibernating
13587.0,3,2010-09-16 13:52:00,961.100,98,2,3,4,08-At Risk
13589.0,3,2010-09-16 13:29:00,471.940,98,2,3,3,08-At Risk
13590.0,11,2010-11-29 11:40:00,3986.840,24,4,5,5,02-Loyal Customers
13591.0,3,2010-09-30 08:59:00,923.610,84,2,3,4,08-At Risk
13593.0,9,2010-11-17 13:11:00,3481.410,36,4,5,5,02-Loyal Customers
13594.0,1,2010-08-11 10:23:00,136.350,134,2,1,1,10-Hibernating
13595.0,3,2010-07-11 12:36:00,784.480,165,2,3,3,08-At Risk
13597.0,2,2010-11-04 14:54:00,396.710,49,3,2,2,09-About to Sleep
13598.0,4,2010-08-01 13:21:00,601.920,144,2,4,3,08-At Risk
13599.0,12,2010-12-08 10:13:00,4038.370,15,5,5,5,01-Champion
13600.0,1,2010-03-15 17:16:00,298.900,282,1,1,2,10-Hibernating
13601.0,2,2010-11-12 15:20:00,466.670,41,4,2,3,03-Potential Loyalists
13602.0,3,2010-11-23 12:14:00,596.280,30,4,3,3,03-Potential Loyalists
13604.0,1,2010-02-19 12:02:00,717.620,307,1,1,3,10-Hibernating
13605.0,2,2010-11-17 17:16:00,522.670,35,4,2,3,03-Potential Loyalists
13607.0,1,2010-11-02 11:48:00,400.300,51,3,1,2,09-About to Sleep
13608.0,1,2010-06-17 12:28:00,232.050,189,1,1,1,10-Hibernating
13609.0,1,2010-04-25 13:26:00,167.350,242,1,1,1,10-Hibernating
13610.0,7,2010-11-17 15:31:00,1020.130,36,4,5,4,02-Loyal Customers
13611.0,7,2010-12-15 10:31:00,2108.750,8,5,5,5,01-Champion
13612.0,1,2010-03-17 12:14:00,818.290,281,1,1,3,10-Hibernating
13613.0,5,2010-09-13 12:01:00,1039.850,101,2,4,4,08-At Risk
13614.0,2,2010-11-11 12:20:00,747.280,42,4,2,3,03-Potential Loyalists
13615.0,7,2010-11-05 13:42:00,5559.840,48,3,5,5,02-Loyal Customers
13616.0,2,2010-05-20 12:59:00,283.850,217,1,2,2,10-Hibernating
13617.0,5,2010-10-27 14:00:00,734.570,57,3,4,3,02-Loyal Customers
13619.0,2,2010-06-13 11:39:00,223.440,193,1,2,1,10-Hibernating
13620.0,1,2010-06-29 15:02:00,112.340,177,1,1,1,10-Hibernating
13622.0,1,2010-01-12 13:22:00,658.950,345,1,1,3,10-Hibernating
13623.0,4,2010-11-24 13:36:00,1177.180,29,4,4,4,02-Loyal Customers
13624.0,1,2010-11-16 13:43:00,341.120,37,4,1,2,07-Promising
13625.0,1,2010-04-22 10:50:00,301.260,245,1,1,2,10-Hibernating
13626.0,1,2010-11-25 16:12:00,449.810,27,4,1,2,07-Promising
13627.0,3,2010-12-17 09:52:00,918.620,6,5,3,4,03-Potential Loyalists
13628.0,1,2010-02-01 14:44:00,310.140,325,1,1,2,10-Hibernating
13629.0,6,2010-10-22 09:48:00,3345.000,62,3,4,5,02-Loyal Customers
13632.0,3,2010-11-10 12:03:00,1526.880,43,3,3,4,05-Need Attention
13634.0,10,2010-11-28 14:40:00,3440.720,25,4,5,5,02-Loyal Customers
13635.0,1,2010-09-23 10:06:00,1130.980,91,2,1,4,10-Hibernating
13639.0,1,2010-09-29 10:05:00,312.930,85,2,1,2,10-Hibernating
13640.0,1,2010-04-07 15:33:00,405.000,260,1,1,2,10-Hibernating
13641.0,1,2010-03-09 07:37:00,234.610,289,1,1,2,10-Hibernating
13642.0,3,2010-10-03 12:33:00,159.920,81,2,3,1,08-At Risk
13643.0,6,2010-11-22 15:19:00,1325.530,31,4,4,4,02-Loyal Customers
13646.0,2,2010-11-05 12:13:00,326.250,48,3,2,2,09-About to Sleep
13647.0,4,2010-08-02 10:31:00,1393.560,143,2,4,4,08-At Risk
13648.0,7,2010-11-04 14:46:00,1495.980,49,3,5,4,02-Loyal Customers
13649.0,5,2010-12-08 14:46:00,1304.880,15,5,4,4,01-Champion
13650.0,4,2010-11-30 13:55:00,1451.660,23,4,4,4,02-Loyal Customers
13651.0,1,2010-11-23 09:44:00,132.650,30,4,1,1,07-Promising
13652.0,3,2010-12-06 09:21:00,1475.770,17,5,3,4,03-Potential Loyalists
13653.0,1,2010-08-09 08:19:00,152.200,136,2,1,1,10-Hibernating
13654.0,4,2010-11-24 16:41:00,3440.690,28,4,4,5,02-Loyal Customers
13655.0,4,2010-11-30 08:24:00,1347.540,23,4,4,4,02-Loyal Customers
13656.0,2,2010-07-28 10:48:00,699.200,148,2,2,3,10-Hibernating
13658.0,4,2010-11-21 16:10:00,3386.330,31,4,4,5,02-Loyal Customers
13659.0,10,2010-10-19 14:09:00,3321.680,65,3,5,5,02-Loyal Customers
13660.0,1,2010-11-04 16:10:00,306.640,48,3,1,2,09-About to Sleep
13661.0,1,2010-04-15 14:58:00,325.240,252,1,1,2,10-Hibernating
13662.0,8,2010-11-19 10:58:00,1352.350,34,4,5,4,02-Loyal Customers
13663.0,4,2010-11-24 13:55:00,1858.040,29,4,4,4,02-Loyal Customers
13665.0,3,2010-11-18 13:06:00,1711.660,35,4,3,4,03-Potential Loyalists
13666.0,1,2010-10-15 15:46:00,22.900,69,3,1,1,09-About to Sleep
13668.0,14,2010-12-12 12:35:00,5502.010,11,5,5,5,01-Champion
13669.0,1,2010-10-28 15:05:00,195.000,56,3,1,1,09-About to Sleep
13671.0,1,2010-11-10 10:50:00,172.600,43,3,1,1,09-About to Sleep
13674.0,1,2010-10-03 10:41:00,240.680,81,2,1,2,10-Hibernating
13676.0,2,2010-06-18 17:30:00,243.900,187,1,2,2,10-Hibernating
13677.0,2,2010-10-31 11:32:00,551.240,53,3,2,3,09-About to Sleep
13679.0,2,2010-08-03 12:13:00,154.460,142,2,2,1,10-Hibernating
13680.0,5,2010-08-25 13:05:00,5414.350,120,2,4,5,08-At Risk
13683.0,1,2010-09-08 10:00:00,258.600,106,2,1,2,10-Hibernating
13684.0,3,2010-11-14 11:34:00,529.750,39,4,3,3,03-Potential Loyalists
13686.0,2,2010-11-24 14:44:00,337.040,29,4,2,2,03-Potential Loyalists
13687.0,1,2010-09-27 16:30:00,29.760,86,2,1,1,10-Hibernating
13688.0,1,2010-03-14 14:11:00,375.500,284,1,1,2,10-Hibernating
13689.0,1,2010-09-21 10:27:00,349.500,93,2,1,2,10-Hibernating
13691.0,1,2010-11-08 17:34:00,210.780,44,3,1,1,09-About to Sleep
13692.0,2,2010-10-27 09:57:00,1626.080,57,3,2,4,09-About to Sleep
13693.0,6,2010-11-30 18:21:00,1463.170,22,5,4,4,01-Champion
13694.0,75,2010-12-16 17:43:00,64113.840,6,5,5,5,01-Champion
13695.0,1,2010-05-11 11:07:00,266.600,226,1,1,2,10-Hibernating
13696.0,3,2010-10-14 09:44:00,1275.400,70,3,3,4,05-Need Attention
13698.0,2,2010-04-22 11:52:00,451.730,245,1,2,2,10-Hibernating
13699.0,1,2010-06-07 13:03:00,455.570,199,1,1,2,10-Hibernating
13700.0,3,2010-10-18 11:38:00,348.340,66,3,3,2,05-Need Attention
13701.0,1,2010-09-19 12:39:00,161.000,95,2,1,1,10-Hibernating
13702.0,1,2010-09-20 11:40:00,135.180,94,2,1,1,10-Hibernating
13703.0,1,2010-10-20 13:11:00,326.060,64,3,1,2,09-About to Sleep
13705.0,5,2010-12-01 10:29:00,1323.470,22,5,4,4,01-Champion
13706.0,1,2010-03-23 09:18:00,300.380,275,1,1,2,10-Hibernating
13707.0,3,2010-10-06 10:05:00,2559.450,78,2,3,5,08-At Risk
13709.0,5,2010-09-19 15:17:00,1263.700,95,2,4,4,08-At Risk
13710.0,2,2010-10-12 10:22:00,329.040,72,3,2,2,09-About to Sleep
13711.0,6,2010-10-29 15:05:00,1413.700,55,3,4,4,02-Loyal Customers
13712.0,1,2010-04-08 11:16:00,477.100,259,1,1,3,10-Hibernating
13713.0,3,2010-10-27 16:18:00,740.760,56,3,3,3,05-Need Attention
13714.0,1,2010-08-31 13:57:00,161.350,114,2,1,1,10-Hibernating
13715.0,15,2010-12-12 12:51:00,7570.330,11,5,5,5,01-Champion
13717.0,2,2010-09-08 16:17:00,318.290,105,2,2,2,10-Hibernating
13719.0,6,2010-11-11 12:40:00,1740.420,42,4,4,4,02-Loyal Customers
13721.0,1,2010-11-09 17:59:00,217.400,43,3,1,1,09-About to Sleep
13722.0,7,2010-10-15 10:18:00,3260.000,69,3,5,5,02-Loyal Customers
13723.0,5,2010-11-12 16:59:00,994.230,40,4,4,4,02-Loyal Customers
13724.0,1,2010-03-12 15:28:00,213.010,286,1,1,1,10-Hibernating
13727.0,5,2010-04-07 12:14:00,610.070,260,1,4,3,08-At Risk
13728.0,9,2010-11-17 13:50:00,1704.030,36,4,5,4,02-Loyal Customers
13729.0,3,2010-09-30 10:44:00,724.730,84,2,3,3,08-At Risk
13733.0,1,2010-10-25 12:18:00,337.930,59,3,1,2,09-About to Sleep
13734.0,2,2010-07-19 12:04:00,125.090,157,2,2,1,10-Hibernating
13735.0,8,2010-11-28 13:43:00,6389.610,25,4,5,5,02-Loyal Customers
13736.0,4,2010-10-10 11:41:00,1311.830,74,3,4,4,02-Loyal Customers
13738.0,1,2010-11-08 15:23:00,434.780,45,3,1,2,09-About to Sleep
13739.0,1,2010-06-30 10:25:00,75.300,176,1,1,1,10-Hibernating
13740.0,3,2010-10-20 13:30:00,935.330,64,3,3,4,05-Need Attention
13745.0,1,2010-06-11 17:19:00,477.320,194,1,1,3,10-Hibernating
13746.0,1,2010-10-22 11:55:00,176.690,62,3,1,1,09-About to Sleep
13747.0,2,2010-12-01 10:37:00,169.800,22,5,2,1,03-Potential Loyalists
13748.0,4,2010-12-01 09:00:00,1147.000,22,5,4,4,01-Champion
13750.0,5,2010-11-10 16:15:00,1629.480,42,4,4,4,02-Loyal Customers
13752.0,1,2010-06-30 10:23:00,404.450,176,1,1,2,10-Hibernating
13753.0,2,2010-04-20 14:08:00,711.110,247,1,2,3,10-Hibernating
13754.0,1,2010-09-28 15:29:00,164.450,86,2,1,1,10-Hibernating
13756.0,11,2010-12-16 09:52:00,3933.380,7,5,5,5,01-Champion
13757.0,1,2010-02-03 12:37:00,195.550,323,1,1,1,10-Hibernating
13758.0,7,2010-12-08 15:39:00,4256.650,15,5,5,5,01-Champion
13760.0,3,2010-10-31 15:18:00,1076.850,53,3,3,4,05-Need Attention
13761.0,4,2010-07-25 12:50:00,881.520,151,2,4,3,08-At Risk
13762.0,4,2010-04-25 15:51:00,1981.440,242,1,4,5,08-At Risk
13763.0,2,2010-10-18 13:25:00,3502.480,66,3,2,5,09-About to Sleep
13764.0,3,2010-05-19 15:47:00,1392.250,218,1,3,4,08-At Risk
13765.0,1,2010-02-24 13:46:00,352.820,302,1,1,2,10-Hibernating
13766.0,1,2010-08-01 14:25:00,190.350,144,2,1,1,10-Hibernating
13767.0,39,2010-12-16 16:54:00,16611.170,6,5,5,5,01-Champion
13769.0,10,2010-12-07 13:28:00,2789.660,16,5,5,5,01-Champion
13770.0,3,2010-10-13 15:10:00,611.040,71,3,3,3,05-Need Attention
13771.0,5,2010-06-24 13:42:00,3094.370,182,1,4,5,08-At Risk
13772.0,5,2010-11-04 13:14:00,1977.390,49,3,4,5,02-Loyal Customers
13773.0,2,2010-11-08 11:49:00,301.540,45,3,2,2,09-About to Sleep
13775.0,1,2010-04-28 12:15:00,1049.660,239,1,1,4,10-Hibernating
13777.0,28,2010-12-23 12:04:00,10560.640,0,5,5,5,01-Champion
13778.0,3,2010-08-05 14:52:00,945.790,140,2,3,4,08-At Risk
13779.0,1,2010-07-12 11:24:00,161.130,164,2,1,1,10-Hibernating
13780.0,1,2010-10-28 19:51:00,372.060,55,3,1,2,09-About to Sleep
13781.0,1,2010-04-26 14:30:00,336.550,241,1,1,2,10-Hibernating
13782.0,6,2010-09-12 10:40:00,744.820,102,2,4,3,08-At Risk
13783.0,2,2010-03-10 11:21:00,84.840,288,1,2,1,10-Hibernating
13784.0,3,2010-10-01 08:19:00,447.440,83,2,3,2,08-At Risk
13785.0,4,2010-10-07 09:25:00,542.490,77,3,4,3,02-Loyal Customers
13786.0,5,2010-12-07 13:53:00,2404.900,16,5,4,5,01-Champion
13787.0,5,2010-12-10 14:45:00,1019.860,13,5,4,4,01-Champion
13788.0,1,2010-07-22 15:50:00,3.750,154,2,1,1,10-Hibernating
